last_updated,location_name,country,latitude,longitude,temperature_celsius,feels_like_celsius,humidity,pressure_mb,wind_kph,precip_mm,cloud,uv_index,year,month,dayofyear,dow,sin_doy,cos_doy
2025-06-14 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,22.1,24.6,83,1011.0,29.2,0.05,75,0.0,2025,6,165,5,0.2985688173637202,-0.9543881083175908
2025-06-15 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,18.3,18.3,68,1022.0,15.8,0.01,50,2.3,2025,6,166,6,0.28210766268191934,-0.9593827529490743
2025-06-15 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,30.0,35.3,75,997.0,11.5,0.05,50,1.0,2025,6,166,6,0.28210766268191934,-0.9593827529490743
2025-06-16 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,19.3,19.3,64,1028.0,5.4,0.0,25,4.5,2025,6,167,0,0.26556302780405594,-0.9640935007889755
2025-06-16 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,29.4,32.9,70,1003.0,11.2,0.0,25,0.2,2025,6,167,0,0.26556302780405594,-0.9640935007889755
2025-06-17 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,20.3,20.3,60,1026.0,11.9,0.0,75,4.6,2025,6,168,1,0.24893980855376655,-0.9685189578512204
2025-06-17 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,33.4,39.2,56,1006.0,25.9,0.0,25,0.2,2025,6,168,1,0.24893980855376655,-0.9685189578512204
2025-06-18 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,21.1,21.1,64,1025.0,6.8,0.0,75,4.8,2025,6,169,2,0.23224292400907015,-0.9726578145718654
2025-06-18 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,33.0,36.1,47,1011.0,20.2,0.0,25,0.2,2025,6,169,2,0.23224292400907015,-0.9726578145718654
2025-06-19 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,24.0,24.9,54,1026.0,3.6,0.0,0,4.6,2025,6,170,3,0.21547731504673012,-0.976508846196619
2025-06-19 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,30.3,33.0,66,1013.0,18.0,0.0,25,0.2,2025,6,170,3,0.21547731504673012,-0.976508846196619
2025-06-20 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,24.1,25.2,57,1024.0,13.7,0.0,0,1.3,2025,6,171,4,0.1986479428801711,-0.9800709131432666
2025-06-20 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,29.0,30.5,62,1013.0,21.6,0.0,25,0.9,2025,6,171,4,0.1986479428801711,-0.9800709131432666
2025-06-21 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,25.2,24.8,51,1018.0,13.7,0.0,0,4.5,2025,6,172,5,0.18175978759137534,-0.9833429613388902
2025-06-21 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,28.1,30.4,62,1009.0,31.7,0.0,25,0.2,2025,6,172,5,0.18175978759137534,-0.9833429613388902
2025-06-22 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,21.2,21.2,64,1014.0,19.8,0.0,25,2.8,2025,6,173,6,0.16481784665719793,-0.9863240225317866
2025-06-22 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,32.2,35.2,56,1005.0,37.8,0.0,25,1.0,2025,6,173,6,0.16481784665719793,-0.9863240225317866
2025-06-23 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,17.2,17.2,52,1013.0,22.3,0.0,25,4.0,2025,6,174,0,0.14782713347053048,-0.9890132145779883
2025-06-23 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,29.1,33.2,66,1009.0,17.6,0.05,75,0.2,2025,6,174,0,0.14782713347053048,-0.9890132145779883
2025-06-24 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,17.2,17.2,83,1012.0,21.2,0.0,50,1.3,2025,6,175,1,0.1307926758567592,-0.9914097417023038
2025-06-24 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,29.3,32.3,70,1013.0,12.2,0.0,75,0.4,2025,6,175,1,0.1307926758567592,-0.9914097417023038
2025-06-25 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,20.3,20.3,68,1013.0,10.1,0.0,25,4.7,2025,6,176,2,0.11371951458594969,-0.9935128947338007
2025-06-25 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,28.3,30.4,84,1012.0,19.1,0.01,75,0.9,2025,6,176,2,0.11371951458594969,-0.9935128947338007
2025-06-26 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,21.2,21.2,69,1010.0,24.5,0.025,75,3.9,2025,6,177,3,0.0966127018812031,-0.9953220513156602
2025-06-26 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,30.1,34.6,70,1005.0,28.8,0.05,75,0.1,2025,6,177,3,0.0966127018812031,-0.9953220513156602
2025-06-27 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,20.2,20.2,73,1021.0,20.5,0.01,25,4.6,2025,6,178,4,0.07947729992362097,-0.9968366760893436
2025-06-27 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,31.1,33.6,59,1003.0,14.4,0.0,75,0.3,2025,6,178,4,0.07947729992362097,-0.9968366760893436
2025-06-28 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,21.1,21.1,83,1024.0,16.2,0.0,75,2.2,2025,6,179,5,0.06231837935432508,-0.998056320853012
2025-06-28 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,31.0,31.6,52,1005.0,23.8,0.0,25,0.9,2025,6,179,5,0.06231837935432508,-0.998056320853012
2025-06-29 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,21.3,21.3,73,1026.0,6.5,0.0,50,2.8,2025,6,180,6,0.045141017773971934,-0.9989806246941579
2025-06-29 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,29.0,30.5,58,1008.0,27.0,0.0,25,0.8,2025,6,180,6,0.045141017773971934,-0.9989806246941579
2025-06-30 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,25.1,25.7,57,1020.0,10.4,0.0,25,4.9,2025,6,181,0,0.02795029824021032,-0.999609314096404
2025-06-30 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,31.3,36.3,66,1011.0,27.7,0.0,25,0.8,2025,6,181,0,0.02795029824021032,-0.999609314096404
2025-07-01 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,27.2,27.0,54,1013.0,3.6,0.0,0,4.2,2025,7,182,1,0.010751307763521931,-0.9999422030204416
2025-07-01 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,29.3,32.5,75,1012.0,21.6,0.0,50,0.5,2025,7,182,1,0.010751307763521931,-0.9999422030204416
2025-07-02 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,18.0,18.0,88,1016.0,10.4,0.025,75,2.6,2025,7,183,2,-0.006450864198105151,-0.9999791929590823
2025-07-02 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,29.3,32.4,75,1012.0,10.8,0.05,25,0.8,2025,7,183,2,-0.006450864198105151,-0.9999791929590823
2025-07-03 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,18.3,18.3,49,1028.0,6.8,0.0,25,2.6,2025,7,184,3,-0.02365112724523159,-0.9997202729664083
2025-07-03 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,29.2,30.9,70,1011.0,24.1,0.0,25,0.9,2025,7,184,3,-0.02365112724523159,-0.9997202729664083
2025-07-04 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,20.3,20.3,49,1028.0,9.4,0.0,0,2.6,2025,7,185,4,-0.04084439154329611,-0.9991655196610109
2025-07-04 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,29.1,32.2,70,1007.0,22.0,0.05,75,0.2,2025,7,185,4,-0.04084439154329611,-0.9991655196610109
2025-07-05 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,19.3,19.3,73,1016.0,18.0,0.0,100,0.3,2025,7,186,5,-0.05802556932878034,-0.9983150972033183
2025-07-05 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,33.0,38.0,59,1003.0,6.8,0.0,25,0.5,2025,7,186,5,-0.05802556932878034,-0.9983150972033183
2025-07-06 10:45:00+00:00,London,United Kingdom,51.5171,-0.1062,19.0,19.0,73,1006.0,14.0,0.025,75,3.6,2025,7,187,6,-0.07518957641475855,-0.9971692572470178
2025-07-06 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,30.7,34.5,60,1003.0,18.0,0.0,21,0.0,2025,7,187,6,-0.07518957641475855,-0.9971692572470178
2025-07-07 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,14.4,12.9,82,1011.0,20.2,0.0,50,2.3,2025,7,188,0,-0.09233133369539122,-0.9957283388645872
2025-07-07 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,31.4,34.5,71,1005.0,24.1,0.0,75,0.6,2025,7,188,0,-0.09233133369539122,-0.9957283388645872
2025-07-08 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,17.2,17.2,55,1017.0,15.5,0.0,25,2.5,2025,7,189,1,-0.10944576864891556,-0.993992768446958
2025-07-08 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,32.3,36.5,63,1008.0,24.8,0.0,25,1.0,2025,7,189,1,-0.10944576864891556,-0.993992768446958
2025-07-09 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,19.2,19.2,64,1022.0,7.9,0.0,0,2.6,2025,7,190,2,-0.12652781683868314,-0.9919630595773397
2025-07-09 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,31.2,34.2,66,1009.0,29.9,0.0,25,1.0,2025,7,190,2,-0.12652781683868314,-0.9919630595773397
2025-07-10 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,23.2,24.7,53,1023.0,7.6,0.0,75,4.2,2025,7,191,3,-0.1435724234118113,-0.9896398128792412
2025-07-10 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,30.4,34.0,66,1011.0,23.4,0.05,50,0.5,2025,7,191,3,-0.1435724234118113,-0.9896398128792412
2025-07-11 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,25.1,25.8,54,1021.0,4.0,0.0,0,2.7,2025,7,192,4,-0.16057454459499376,-0.9870237158387383
2025-07-11 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,24.2,25.6,78,1014.0,22.3,0.0,75,0.5,2025,7,192,4,-0.16057454459499376,-0.9870237158387383
2025-07-12 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,25.2,25.8,54,1017.0,9.0,0.0,0,2.6,2025,7,193,5,-0.177529149187035,-0.984115542601034
2025-07-12 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,26.1,26.8,65,1010.0,16.2,0.0,75,0.5,2025,7,193,5,-0.177529149187035,-0.984115542601034
2025-07-13 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,20.4,20.4,78,1013.0,6.8,0.0,25,2.4,2025,7,194,6,-0.19443122004766197,-0.9809161537413774
2025-07-13 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,31.1,35.9,59,1005.0,19.8,0.02,50,0.8,2025,7,194,6,-0.19443122004766197,-0.9809161537413774
2025-07-14 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,21.4,21.4,60,1012.0,20.5,0.0,75,4.0,2025,7,195,0,-0.2112757555821793,-0.9774264960104055
2025-07-14 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,27.8,30.6,71,999.0,37.4,0.0,12,0.2,2025,7,195,0,-0.2112757555821793,-0.9774264960104055
2025-07-15 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,20.1,20.1,53,1015.0,24.5,0.025,50,3.5,2025,7,196,1,-0.22805777122151982,-0.9736476020539838
2025-07-15 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,26.0,28.9,94,1005.0,33.5,0.05,75,0.1,2025,7,196,1,-0.22805777122151982,-0.9736476020539838
2025-07-16 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,19.4,19.4,60,1015.0,18.7,0.0,25,2.6,2025,7,197,2,-0.2447723008972596,-0.9695805901076308
2025-07-16 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,26.1,28.3,84,1015.0,43.45,0.0,75,0.1,2025,7,197,2,-0.2447723008972596,-0.9695805901076308
2025-07-17 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,22.1,24.6,65,1017.0,6.5,0.01,75,1.3,2025,7,198,3,-0.2614143985111562,-0.965226663665613
2025-07-17 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,30.2,34.0,66,1017.0,33.1,0.0,25,0.8,2025,7,198,3,-0.2614143985111562,-0.965226663665613
2025-07-18 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,21.1,21.1,78,1014.0,7.2,0.0,25,2.4,2025,7,199,4,-0.2779791393987801,-0.9605871111248129
2025-07-18 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,29.1,32.5,66,1015.0,33.1,0.0,25,0.8,2025,7,199,4,-0.2779791393987801,-0.9605871111248129
2025-07-19 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,18.3,18.3,94,1006.0,6.8,0.025,75,0.2,2025,7,200,5,-0.29446162178680124,-0.9556633054034704
2025-07-19 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,30.1,33.1,66,1015.0,28.8,0.0,25,0.9,2025,7,200,5,-0.29446162178680124,-0.9556633054034704
2025-07-20 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,17.3,17.3,100,1000.0,19.8,0.025,75,0.2,2025,7,201,6,-0.3108569682435036,-0.9504567035349151
2025-07-20 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,31.1,35.7,66,1015.0,29.5,0.0,25,0.9,2025,7,201,6,-0.3108569682435036,-0.9504567035349151
2025-07-21 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,18.4,18.4,73,999.0,5.4,0.0,25,1.8,2025,7,202,0,-0.3271603271220951,-0.9449688462364056
2025-07-21 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,32.1,37.8,63,1015.0,29.2,0.0,25,0.8,2025,7,202,0,-0.3271603271220951,-0.9449688462364056
2025-07-22 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,19.4,19.4,78,1009.0,13.7,0.025,25,2.3,2025,7,203,1,-0.34336687399638804,-0.939201357453208
2025-07-22 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,30.2,33.4,70,1014.0,26.3,0.0,25,0.7,2025,7,203,1,-0.34336687399638804,-0.939201357453208
2025-07-23 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,18.2,18.2,73,1014.0,7.2,0.0,50,1.7,2025,7,204,2,-0.3594718130884232,-0.9331559438780432
2025-07-23 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,31.3,34.9,66,1011.0,27.0,0.0,25,0.8,2025,7,204,2,-0.3594718130884232,-0.9331559438780432
2025-07-24 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,18.3,18.3,73,1017.0,13.3,0.01,75,0.7,2025,7,205,3,-0.3754703786876202,-0.9268343944460494
2025-07-24 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,31.1,35.1,66,1011.0,28.4,0.0,25,0.7,2025,7,205,3,-0.3754703786876202,-0.9268343944460494
2025-07-25 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,21.4,21.4,64,1020.0,4.7,0.0,25,2.6,2025,7,206,4,-0.39135783656102596,-0.9202385798054075
2025-07-25 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,32.2,37.8,59,1010.0,31.3,0.0,25,0.8,2025,7,206,4,-0.39135783656102596,-0.9202385798054075
2025-07-26 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,20.2,20.2,73,1017.0,12.2,0.025,50,2.5,2025,7,207,5,-0.4071294853542516,-0.9133704517637858
2025-07-26 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,33.1,40.2,59,1009.0,30.6,0.0,25,0.8,2025,7,207,5,-0.4071294853542516,-0.9133704517637858
2025-07-27 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,18.3,18.3,68,1017.0,12.6,0.0,75,1.9,2025,7,208,6,-0.4227806579826773,-0.9062320427107697
2025-07-27 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,30.2,33.8,70,1007.0,32.0,0.0,25,0.7,2025,7,208,6,-0.4227806579826773,-0.9062320427107697
2025-07-28 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,18.3,18.3,68,1021.0,11.2,0.0,75,1.1,2025,7,209,0,-0.4383067230125192,-0.898825465016444
2025-07-28 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,32.3,36.7,63,1003.0,24.1,0.0,25,0.8,2025,7,209,0,-0.4383067230125192,-0.898825465016444
2025-07-29 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,16.2,16.2,68,1020.0,10.8,0.0,0,1.7,2025,7,210,1,-0.45370308603134424,-0.8911529104063087
2025-07-29 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,33.1,35.4,53,1001.0,22.3,0.0,25,0.8,2025,7,210,1,-0.45370308603134424,-0.8911529104063087
2025-07-30 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,18.2,18.2,83,1019.0,9.4,0.02,75,0.8,2025,7,211,2,-0.46896519100763184,-0.8832166493127127
2025-07-30 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,33.3,35.8,49,1003.0,25.2,0.0,25,0.8,2025,7,211,2,-0.46896519100763184,-0.8832166493127127
2025-07-31 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,19.3,19.3,94,1016.0,10.1,0.025,75,1.5,2025,7,212,3,-0.4840885216389759,-0.8750190302029955
2025-07-31 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,32.0,34.7,49,1004.0,27.4,0.0,0,0.8,2025,7,212,3,-0.4840885216389759,-0.8750190302029955
2025-08-01 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,16.2,16.2,72,1016.0,12.6,0.0,50,2.1,2025,8,213,4,-0.4990686026885319,-0.8665624788845385
2025-08-01 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,28.2,29.9,89,999.0,31.0,0.05,75,0.6,2025,8,213,4,-0.4990686026885319,-0.8665624788845385
2025-08-02 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,17.1,17.1,72,1018.0,10.1,0.0,75,2.1,2025,8,214,5,-0.5139010013093104,-0.8578494977869301
2025-08-02 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,31.2,36.7,66,999.0,31.7,0.0,50,0.7,2025,8,214,5,-0.5139010013093104,-0.8578494977869301
2025-08-03 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,16.2,16.2,82,1018.0,13.7,0.0,0,1.8,2025,8,215,6,-0.5285813283559292,-0.8488826652214553
2025-08-03 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,33.2,37.6,59,1002.0,21.2,0.0,75,0.7,2025,8,215,6,-0.5285813283559292,-0.8488826652214553
2025-08-04 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,19.0,19.0,78,1016.0,19.4,0.0,75,2.1,2025,8,216,0,-0.5431052396834317,-0.8396646346181327
2025-08-04 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,34.1,38.5,53,1003.0,32.8,0.0,25,0.7,2025,8,216,0,-0.5431052396834317,-0.8396646346181327
2025-08-05 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,17.2,17.2,59,1021.0,21.6,0.0,25,1.9,2025,8,217,1,-0.5574684374327892,-0.8301981337405212
2025-08-05 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,37.1,46.9,54,1002.0,21.6,0.0,25,0.7,2025,8,217,1,-0.5574684374327892,-0.8301981337405212
2025-08-06 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,16.1,16.1,68,1026.0,3.6,0.0,0,1.7,2025,8,218,2,-0.5716666713027052,-0.8204859638785327
2025-08-06 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,36.2,46.2,50,1000.0,16.2,0.05,50,0.6,2025,8,218,2,-0.5716666713027052,-0.8204859638785327
2025-08-07 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,18.0,18.0,73,1016.0,14.0,0.0,75,1.9,2025,8,219,3,-0.5856957398073508,-0.8105309990194823
2025-08-07 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,33.3,37.3,56,996.0,4.3,0.0,25,0.6,2025,8,219,3,-0.5856957398073508,-0.8105309990194823
2025-08-08 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,17.0,17.0,77,1018.0,9.4,0.0,50,1.4,2025,8,220,4,-0.5995514915196489,-0.8003361849976323
2025-08-08 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,34.0,37.8,47,1000.0,16.6,0.05,25,0.5,2025,8,220,4,-0.5995514915196489,-0.8003361849976323
2025-08-09 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,17.2,17.2,68,1021.0,14.4,0.0,75,2.1,2025,8,221,5,-0.6132298262997502,-0.7899045386224706
2025-08-09 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,31.2,34.2,59,1005.0,22.0,0.0,25,0.6,2025,8,221,5,-0.6132298262997502,-0.7899045386224706
2025-08-10 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,18.1,18.1,73,1029.0,3.6,0.0,0,2.0,2025,8,222,6,-0.6267266965083301,-0.7792391467859886
2025-08-10 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,26.1,27.4,89,1003.0,34.2,0.0,75,0.1,2025,8,222,6,-0.6267266965083301,-0.7792391467859886
2025-08-11 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,21.3,21.3,56,1024.0,5.8,0.0,0,2.0,2025,8,223,0,-0.6400381082043503,-0.7683431655492202
2025-08-11 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,28.1,30.4,84,1006.0,34.2,0.0,75,0.1,2025,8,223,0,-0.6400381082043503,-0.7683431655492202
2025-08-12 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,23.4,24.3,73,1015.0,14.0,0.0,0,1.7,2025,8,224,1,-0.65316012232693,-0.7572198192083127
2025-08-12 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,29.0,33.2,84,1010.0,10.4,0.0,75,0.1,2025,8,224,1,-0.65316012232693,-0.7572198192083127
2025-08-13 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,20.1,20.1,78,1014.0,11.2,0.0,50,1.7,2025,8,225,2,-0.6660888558609771,-0.7458723993404063
2025-08-13 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,31.2,35.0,59,1016.0,14.4,0.02,75,0.2,2025,8,225,2,-0.6660888558609771,-0.7458723993404063
2025-08-14 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,19.1,19.1,83,1018.0,11.2,0.0,75,1.9,2025,8,226,3,-0.6788204829862357,-0.734304263829602
2025-08-14 17:15:00+00:00,Tokyo,Japan,35.6895,139.6917,31.1,34.4,59,1015.0,23.0,0.0,50,0.4,2025,8,226,3,-0.6788204829862357,-0.734304263829602
